MSSubClass,MSZoning,LotFrontage,LotArea,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,Heating,CentralAir,Electrical,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageArea,PavedDrive,MoSold,YrSold,SaleType,SalePrice
20,RL,70,8521,Reg,Lvl,FR2,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,5,1967,1967,Gable,CompShg,HdBoard,HdBoard,842,70,912,GasA,Y,SBrkr,912,0,912,0,0,1,0,3,1,5,1,336,Y,5,2010,WD,125000
80,RL,70,12886,IR1,Lvl,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,5,6,1963,1999,Gable,CompShg,HdBoard,HdBoard,444,76,520,GasA,Y,SBrkr,1464,0,1464,0,1,2,0,3,1,6,1,480,Y,10,2009,WD,175000
60,RL,70,11184,Reg,Lvl,Inside,Gtl,Sawyer,Norm,Norm,1Fam,2Story,6,5,1978,1978,Hip,CompShg,HdBoard,HdBoard,226,192,918,GasA,Y,SBrkr,918,765,1683,0,0,2,1,3,1,7,1,440,Y,7,2009,WD,172500
20,RL,70,8414,Reg,Lvl,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,6,8,1963,2003,Hip,CompShg,HdBoard,HdBoard,663,396,1059,GasA,Y,SBrkr,1068,0,1068,0,1,1,0,3,1,6,0,264,Y,2,2006,WD,154500
20,RL,70,7420,Reg,Lvl,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1962,1962,Hip,CompShg,MetalSd,MetalSd,417,640,1057,GasA,Y,SBrkr,1057,0,1057,0,0,1,0,3,1,6,0,576,Y,4,2007,WD,132000
85,RL,70,8400,Reg,Lvl,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SFoyer,6,5,1966,1966,Gable,CompShg,VinylSd,VinylSd,187,0,814,GasA,Y,SBrkr,913,0,913,1,0,1,0,3,1,6,0,240,Y,5,2007,WD,129000
60,RL,70,8400,Reg,Lvl,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,6,1980,1981,Gable,CompShg,HdBoard,HdBoard,0,650,650,GasA,Y,SBrkr,888,676,1564,0,0,2,1,3,1,7,1,476,Y,4,2010,WD,171000
60,RL,70,8462,IR1,Lvl,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,1994,1994,Gable,CompShg,HdBoard,HdBoard,814,114,928,GasA,Y,SBrkr,936,785,1721,0,1,2,1,3,1,7,0,471,Y,7,2007,WD,201000
60,RL,70,11218,Reg,Lvl,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,1992,1992,Gable,CompShg,Wd Sdng,Wd Sdng,0,1055,1055,GasA,Y,SBrkr,1055,790,1845,0,0,2,1,3,1,8,1,462,Y,5,2010,WD,189000
60,RL,69,9337,IR1,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,5,1997,1997,Gable,CompShg,VinylSd,VinylSd,648,176,824,GasA,Y,SBrkr,905,881,1786,1,0,2,1,3,1,7,0,684,Y,5,2007,WD,204750
60,RL,69,9588,IR1,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,2007,2007,Gable,CompShg,CemntBd,CmentBd,0,1482,1482,GasA,Y,SBrkr,1482,1092,2574,0,0,2,1,3,1,10,1,868,Y,11,2007,New,276000
20,RL,69,9920,IR1,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,1969,1969,Gable,CompShg,HdBoard,Plywood,523,448,971,GasA,Y,SBrkr,971,0,971,0,0,1,1,3,1,5,1,300,Y,5,2006,WD,128500
20,RL,69,7599,Reg,Lvl,Corner,Gtl,Mitchel,Norm,Norm,1Fam,1Story,4,6,1982,2006,Gable,CompShg,HdBoard,Plywood,565,280,845,GasA,Y,SBrkr,845,0,845,1,0,1,0,2,1,4,0,360,Y,6,2007,WD,129500
60,RL,69,7590,Reg,Lvl,Inside,Gtl,NAmes,PosN,Norm,1Fam,2Story,6,5,1966,1966,Gable,CompShg,VinylSd,VinylSd,512,148,660,GasA,Y,SBrkr,660,688,1348,0,0,1,1,3,1,6,1,453,Y,7,2006,WD,155000
20,RL,69,8973,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1958,1991,Gable,CompShg,Plywood,Plywood,567,413,1008,GasA,Y,FuseA,1053,0,1053,0,1,1,1,3,1,6,0,750,Y,7,2006,WD,150000
60,RL,69,7590,Reg,Lvl,Inside,Gtl,NAmes,PosN,Norm,1Fam,2Story,5,5,1962,1962,Gable,CompShg,VinylSd,VinylSd,540,324,864,GasA,Y,SBrkr,876,936,1812,0,0,2,0,4,1,8,1,264,Y,7,2007,WD,169500
20,RL,69,14850,IR1,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1957,1957,Gable,CompShg,Wd Sdng,Wd Sdng,895,197,1092,GasA,Y,FuseA,1092,0,1092,1,0,1,0,2,1,6,1,299,Y,5,2006,WD,141000
85,RL,69,10205,IR1,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,SFoyer,5,5,1962,1962,Gable,CompShg,MetalSd,MetalSd,784,141,925,GasA,Y,SBrkr,999,0,999,1,0,1,0,3,1,6,0,300,Y,5,2006,WD,134500
190,RM,69,9142,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,2fmCon,2Story,6,8,1910,1950,Gable,CompShg,AsbShng,AsbShng,0,1020,1020,GasA,N,FuseP,908,1020,1928,0,0,2,0,4,2,9,0,440,Y,4,2006,WD,137000
20,RL,69,11302,IR1,Lvl,Inside,Gtl,StoneBr,Norm,Norm,1Fam,1Story,8,5,2005,2006,Gable,CompShg,VinylSd,Other,1422,392,1814,GasA,Y,SBrkr,1826,0,1826,1,0,2,0,3,1,7,1,758,Y,8,2006,New,319000
60,RL,68,11250,IR1,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2001,2002,Gable,CompShg,VinylSd,VinylSd,486,434,920,GasA,Y,SBrkr,920,866,1786,1,0,2,1,3,1,6,1,608,Y,9,2008,WD,223500
20,RL,68,9017,IR1,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,560,871,1431,GasA,Y,SBrkr,1431,0,1431,1,0,2,0,3,1,6,0,666,Y,9,2009,WD,192000
20,RL,68,8814,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,1334,270,1604,GasA,Y,SBrkr,1604,0,1604,1,0,2,1,3,1,8,1,660,Y,3,2009,WD,220000
60,RL,68,10769,IR1,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,20,846,866,GasA,Y,SBrkr,866,902,1768,0,0,2,1,3,1,7,0,578,Y,4,2009,WD,212000
60,RL,68,8846,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,0,750,750,GasA,Y,SBrkr,750,750,1500,0,0,2,1,3,1,6,0,564,Y,8,2006,New,173900
60,RL,68,8935,IR1,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,0,831,831,GasA,Y,SBrkr,831,829,1660,0,0,2,1,3,1,7,0,493,Y,7,2009,WD,195000
20,RL,68,8814,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2005,2007,Gable,CompShg,VinylSd,VinylSd,925,349,1274,GasA,Y,SBrkr,1274,0,1274,1,0,2,0,3,1,6,0,508,Y,1,2007,New,203000
60,RL,68,9179,IR1,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,633,240,873,GasA,Y,SBrkr,882,908,1790,1,0,2,1,3,1,7,0,588,Y,6,2008,WD,193000
20,RL,68,9571,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,6,1956,1956,Gable,CompShg,Wd Sdng,Wd Sdng,739,405,1144,GasA,Y,SBrkr,1144,0,1144,1,0,1,0,3,1,6,0,596,Y,6,2010,WD,129000
20,RL,68,9571,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,3,1958,1958,Gable,CompShg,BrkComm,Brk Cmn,0,1276,1276,GasA,Y,FuseA,1276,0,1276,0,0,1,0,3,1,5,0,350,Y,6,2009,COD,60000
20,RL,68,9450,Reg,Bnk,Inside,Mod,Edwards,Norm,Norm,1Fam,1Story,4,5,1954,1954,Gable,CompShg,MetalSd,MetalSd,552,342,894,GasA,Y,SBrkr,894,0,894,0,0,1,0,3,1,5,0,400,Y,5,2007,WD,110000
190,RL,68,10880,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,2fmCon,1Story,5,5,1950,1950,Gable,CompShg,MetalSd,MetalSd,1040,124,1164,GasW,N,SBrkr,1164,0,1164,1,0,1,0,3,1,5,0,240,Y,8,2008,ConLD,125000
20,RL,68,8562,Reg,Lvl,Inside,Mod,Edwards,Norm,Norm,1Fam,1Story,5,6,1957,2002,Hip,CompShg,HdBoard,HdBoard,383,833,1216,GasA,Y,FuseA,1526,0,1526,0,0,1,0,4,1,7,1,364,Y,5,2010,WD,144500
20,RL,68,7922,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1953,2007,Gable,CompShg,VinylSd,VinylSd,731,326,1057,GasA,Y,SBrkr,1057,0,1057,1,0,1,0,3,1,5,0,246,Y,1,2010,WD,109000
85,RL,68,7838,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,SFoyer,5,5,1967,1967,Gable,CompShg,HdBoard,HdBoard,769,95,864,GasA,Y,SBrkr,900,0,900,1,0,1,0,3,1,6,1,288,Y,12,2006,WD,123000
20,RL,68,9717,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1950,1996,Hip,CompShg,MetalSd,MetalSd,49,0,1078,GasA,Y,FuseA,1078,0,1078,1,0,1,0,2,1,5,0,240,Y,4,2010,WD,142125
120,RL,68,7820,IR1,Lvl,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2007,2007,Hip,CompShg,MetalSd,MetalSd,0,1869,1869,GasA,Y,SBrkr,1869,0,1869,0,0,2,0,2,1,6,1,617,Y,12,2007,New,318061
90,RM,68,8930,Reg,Lvl,Inside,Gtl,Sawyer,RRAe,Norm,Duplex,1.5Fin,6,5,1978,1978,Gable,CompShg,VinylSd,VinylSd,0,0,0,GasA,Y,SBrkr,1318,584,1902,0,0,2,0,4,2,8,0,539,Y,4,2010,WD,112000
20,RL,68,50271,IR1,Low,Inside,Gtl,Veenker,Norm,Norm,1Fam,1Story,9,5,1981,1987,Gable,WdShngl,WdShing,Wd Shng,1810,32,1842,GasA,Y,SBrkr,1842,0,1842,2,0,0,1,0,1,5,1,894,Y,11,2006,WD,385000
20,RL,67,16285,IR2,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2001,2002,Gable,CompShg,VinylSd,VinylSd,0,1413,1413,GasA,Y,SBrkr,1430,0,1430,0,0,2,0,3,1,6,0,605,Y,6,2009,WD,187100
20,RL,67,9808,IR1,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,788,785,1573,GasA,Y,SBrkr,1573,0,1573,1,0,2,0,3,1,6,0,544,Y,3,2009,WD,227000
30,RL,67,5604,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,6,1925,1950,Gable,CompShg,Stucco,Stucco,468,396,864,GasA,N,FuseA,864,0,864,1,0,1,0,2,1,5,0,0,Y,4,2008,WD,98000
50,RL,67,12354,Reg,Lvl,Corner,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,6,8,1920,2000,Gable,CompShg,Wd Sdng,Wd Sdng,0,684,684,GasA,Y,SBrkr,684,512,1196,0,0,1,0,3,1,7,0,528,Y,8,2009,ConLI,110000
20,RL,67,8777,Reg,Lvl,Inside,Gtl,Edwards,Feedr,Norm,1Fam,1Story,4,5,1949,2003,Gable,CompShg,VinylSd,VinylSd,0,0,0,GasA,Y,SBrkr,1126,0,1126,0,0,2,0,2,1,5,0,520,N,5,2009,WD,108000
30,RL,67,8777,Reg,Lvl,Inside,Gtl,Edwards,Feedr,Norm,1Fam,1Story,5,7,1910,1950,Gable,CompShg,MetalSd,Wd Sdng,0,796,796,GasA,Y,FuseA,796,0,796,0,0,1,0,2,1,4,0,0,P,5,2008,WD,85000
20,RL,67,8877,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,5,1951,1951,Gable,CompShg,Wd Sdng,Wd Sdng,836,0,836,GasA,Y,FuseF,1220,0,1220,0,0,1,0,2,1,6,0,396,Y,4,2006,COD,102000
90,RL,67,8777,Reg,Lvl,Inside,Gtl,Edwards,Feedr,Norm,Duplex,1.5Fin,5,7,1900,2003,Gable,CompShg,MetalSd,MetalSd,1084,188,1272,GasA,Y,SBrkr,1272,928,2200,2,0,2,2,4,2,9,0,0,N,9,2008,WD,145900
20,RL,67,8877,Reg,Lvl,Inside,Mod,Edwards,Norm,Norm,1Fam,1Story,4,6,1938,1958,Gable,CompShg,MetalSd,MetalSd,690,126,816,GasA,Y,SBrkr,816,0,816,1,0,1,0,2,1,3,1,288,Y,5,2009,WD,100000
60,RL,67,14948,IR1,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2008,2008,Hip,CompShg,VinylSd,VinylSd,1330,122,1452,GasA,Y,SBrkr,1476,1237,2713,1,0,2,1,3,1,11,1,858,Y,11,2008,New,446261
20,RL,67,10083,Reg,Lvl,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,833,343,1176,GasA,Y,SBrkr,1200,0,1200,1,0,2,0,2,1,5,0,555,Y,8,2009,WD,184900
20,RL,67,10656,IR1,HLS,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,0,1638,1638,GasA,Y,SBrkr,1646,0,1646,0,0,2,0,3,1,6,1,870,Y,11,2007,New,248900
60,RL,66,16226,IR3,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,1998,1999,Gable,CompShg,VinylSd,VinylSd,281,747,1028,GasA,Y,SBrkr,1210,1242,2452,0,0,2,1,4,1,9,1,683,Y,5,2007,WD,267000
70,RL,66,9042,Reg,Lvl,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,7,9,1941,2006,Gable,CompShg,CemntBd,CmentBd,275,877,1152,GasA,Y,SBrkr,1188,1152,2340,0,0,2,0,4,1,9,2,252,Y,5,2010,WD,266500
50,RL,66,21780,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,6,7,1918,1950,Gable,CompShg,Wd Sdng,Wd Sdng,0,1163,1163,GasA,Y,SBrkr,1163,511,1674,0,0,2,0,4,1,8,1,396,N,7,2008,WD,185000
60,RL,66,8738,IR1,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,0,975,975,GasA,Y,SBrkr,1005,1286,2291,0,0,2,1,4,1,8,1,429,Y,2,2006,WD,230000
50,C (all),66,8712,Reg,HLS,Inside,Mod,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,7,1900,1950,Gable,CompShg,MetalSd,MetalSd,0,859,859,GasA,Y,SBrkr,859,319,1178,0,0,1,0,2,1,7,0,384,N,1,2010,WD,102776
20,C (all),66,8712,Reg,Bnk,Inside,Mod,IDOTRR,Norm,Norm,1Fam,1Story,5,5,1952,1952,Hip,CompShg,Wd Sdng,Wd Sdng,0,540,540,GasA,N,FuseA,1044,0,1044,0,0,1,0,2,1,4,0,504,N,6,2010,WD,55993
20,RL,66,12400,IR1,Lvl,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,6,7,1958,1998,Hip,CompShg,Wd Sdng,Wd Sdng,585,630,1215,GasA,Y,FuseA,1215,0,1215,0,0,1,0,3,1,6,0,297,Y,6,2009,WD,155000
20,RL,66,8923,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1953,2006,Gable,CompShg,Wd Sdng,Wd Sdng,643,365,1008,GasA,Y,SBrkr,1008,0,1008,1,0,1,0,2,1,6,0,240,Y,5,2007,WD,134500
20,RL,66,7800,IR1,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1964,1964,Gable,CompShg,Wd Sdng,Wd Sdng,312,0,912,GasA,Y,SBrkr,912,0,912,0,0,1,0,2,1,5,0,288,Y,11,2006,WD,115000
20,RL,66,7742,Reg,Lvl,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,7,1966,1966,Gable,CompShg,HdBoard,HdBoard,763,192,955,GasA,Y,SBrkr,955,0,955,1,0,1,0,3,1,6,0,386,Y,1,2007,WD,127000
20,RL,66,13695,Reg,Lvl,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,5,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,646,468,1114,GasA,Y,SBrkr,1114,0,1114,1,0,1,1,3,1,6,0,576,Y,6,2008,WD,159000
20,RL,66,13695,Reg,Lvl,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,6,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,814,300,1114,GasA,Y,SBrkr,1114,0,1114,1,0,1,0,3,1,6,0,576,Y,7,2008,WD,155000
60,FV,66,7399,IR1,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,1997,1998,Hip,CompShg,VinylSd,VinylSd,649,326,975,GasA,Y,SBrkr,975,975,1950,0,0,2,1,3,1,7,1,576,Y,6,2007,WD,239000
60,RL,66,13682,IR2,HLS,CulDSac,Gtl,StoneBr,Norm,Norm,1Fam,2Story,10,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,0,1410,1410,GasA,Y,SBrkr,1426,1519,2945,0,0,3,1,3,1,10,1,641,Y,10,2006,New,438780
70,RL,66,6858,Reg,Bnk,Corner,Gtl,SWISU,Norm,Norm,1Fam,2Story,6,4,1915,1950,Gable,CompShg,Wd Sdng,Wd Sdng,0,806,806,GasA,N,FuseF,841,806,1647,1,0,1,1,4,1,6,0,216,Y,5,2010,WD,128000
50,RL,65,6435,Reg,Lvl,Inside,Gtl,BrkSide,RRAn,Norm,1Fam,1.5Fin,6,5,1939,1950,Gable,CompShg,MetalSd,MetalSd,0,972,972,GasA,Y,SBrkr,972,605,1577,0,0,1,0,3,1,6,1,312,Y,10,2006,WD,140200
20,RL,65,25095,IR1,Low,Inside,Sev,ClearCr,Norm,Norm,1Fam,1Story,5,8,1968,2003,Flat,Tar&Grv,Wd Sdng,Wd Sdng,1324,113,1437,GasA,Y,SBrkr,1473,0,1473,2,0,1,0,1,1,5,2,452,Y,6,2009,WD,143000
60,RL,65,8450,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,706,150,856,GasA,Y,SBrkr,856,854,1710,1,0,2,1,3,1,8,0,548,Y,2,2008,WD,208500
60,RL,65,8461,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,0,728,728,GasA,Y,SBrkr,728,728,1456,0,0,2,1,3,1,8,1,390,Y,7,2006,New,163990
60,RL,65,15426,IR1,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,5,1997,1997,Gable,CompShg,VinylSd,VinylSd,821,107,928,GasA,Y,SBrkr,928,836,1764,1,0,2,1,3,1,7,0,470,Y,8,2009,WD,231500
20,RL,65,8450,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,946,490,1436,GasA,Y,SBrkr,1436,0,1436,1,0,2,0,3,1,8,0,484,Y,4,2008,WD,210000
20,RL,65,8773,Reg,Lvl,FR2,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,24,1390,1414,GasA,Y,SBrkr,1414,0,1414,0,0,2,0,3,1,6,0,494,Y,5,2010,WD,185500
60,RL,65,8200,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,0,847,847,GasA,Y,SBrkr,847,1081,1928,0,0,2,1,4,1,8,1,434,Y,7,2007,WD,219500
20,RL,65,8767,IR1,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,24,1286,1310,GasA,Y,SBrkr,1310,0,1310,0,0,2,0,3,1,6,1,400,Y,7,2006,New,164990
60,RL,65,9313,IR1,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,0,864,864,GasA,Y,SBrkr,864,864,1728,0,0,2,1,3,1,7,0,572,Y,4,2009,WD,190000
60,RL,65,14006,IR1,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,0,936,936,GasA,Y,SBrkr,936,840,1776,0,0,2,1,3,1,7,1,474,Y,2,2006,WD,192500
20,RL,65,8450,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,699,638,1337,GasA,Y,SBrkr,1337,0,1337,1,0,2,0,3,1,6,0,531,Y,10,2007,WD,185000
80,RL,65,8385,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,SLvl,5,8,1977,1977,Gable,CompShg,HdBoard,HdBoard,595,390,985,GasA,Y,SBrkr,985,0,985,0,0,2,0,3,1,6,0,328,Y,11,2008,WD,149900
20,RL,65,8775,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,1994,1994,Gable,CompShg,VinylSd,VinylSd,495,495,990,GasA,Y,SBrkr,990,0,990,0,0,1,0,3,1,5,0,299,Y,4,2007,WD,126000
60,RL,65,8158,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,550,334,884,GasA,Y,SBrkr,884,884,1768,1,0,2,1,3,1,8,0,543,Y,7,2008,WD,224900
90,RL,65,6040,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,4,5,1955,1955,Gable,CompShg,AsbShng,Plywood,0,0,0,GasA,N,FuseP,1152,0,1152,0,0,2,0,2,2,6,0,0,N,6,2008,WD,82000
60,RL,65,9018,IR1,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2007,2007,Hip,CompShg,VinylSd,VinylSd,0,728,728,GasA,Y,SBrkr,728,728,1456,0,0,2,1,3,1,8,1,400,Y,7,2007,New,179540
60,RL,65,8125,Reg,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1994,1995,Gable,CompShg,HdBoard,HdBoard,0,702,702,GasA,Y,SBrkr,702,779,1481,0,0,2,1,3,1,6,1,343,Y,3,2009,WD,174000
20,RL,65,10237,Reg,Lvl,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,1Story,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,28,1288,1316,GasA,Y,SBrkr,1316,0,1316,0,0,2,0,3,1,6,1,397,Y,10,2006,New,169990
60,RL,65,10237,Reg,Lvl,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,6,5,2005,2007,Gable,CompShg,VinylSd,VinylSd,0,783,783,GasA,Y,SBrkr,783,701,1484,0,0,2,1,3,1,8,1,393,Y,7,2007,New,178900
20,RL,65,8450,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1968,1968,Gable,CompShg,VinylSd,VinylSd,775,281,1056,GasA,Y,SBrkr,1056,0,1056,1,0,1,0,3,1,6,1,304,Y,7,2010,WD,142000
20,RL,65,7150,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1967,1967,Gable,CompShg,HdBoard,HdBoard,432,460,892,GasA,Y,SBrkr,892,0,892,0,0,1,0,3,1,5,0,288,Y,7,2009,WD,100000
80,RL,65,10482,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,8,1958,1958,Hip,CompShg,VinylSd,VinylSd,507,81,588,GasA,Y,SBrkr,1138,0,1138,0,1,1,0,3,1,6,0,264,Y,6,2007,WD,145000
20,RL,65,9750,Reg,Lvl,FR2,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,8,1969,1969,Gable,CompShg,HdBoard,HdBoard,602,14,1054,GasA,Y,SBrkr,1054,0,1054,1,0,1,1,3,1,6,0,460,Y,7,2008,WD,151000
90,RL,65,8944,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,5,5,1967,1967,Gable,CompShg,Plywood,Plywood,0,1584,1584,GasA,Y,SBrkr,1584,0,1584,0,0,2,0,4,2,8,0,792,Y,4,2009,WD,124000
60,RL,65,12257,IR1,Lvl,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1995,1995,Gable,CompShg,VinylSd,VinylSd,56,1198,1318,GasA,Y,SBrkr,1328,1203,2531,0,0,2,1,4,1,9,1,752,Y,11,2007,WD,290000
120,RL,65,8769,Reg,Lvl,Corner,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2008,2008,Hip,CompShg,MetalSd,MetalSd,1540,162,1702,GasA,Y,SBrkr,1702,0,1702,1,0,1,1,1,1,7,1,1052,Y,10,2008,New,367294
190,RM,65,7800,Reg,Lvl,Inside,Gtl,OldTown,Artery,Norm,2fmCon,1.5Fin,5,7,1939,1950,Gable,CompShg,MetalSd,MetalSd,507,286,793,GasA,Y,SBrkr,793,325,1118,1,0,1,0,3,1,5,1,410,Y,5,2006,WD,119900
70,RM,65,11700,IR1,Lvl,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,7,7,1880,2003,Mansard,CompShg,Stucco,Stucco,0,1240,1240,GasW,N,SBrkr,1320,1320,2640,0,0,1,1,4,1,8,1,864,N,5,2009,WD,265979
75,RM,65,8850,IR1,Bnk,Corner,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,7,6,1916,1950,Gable,CompShg,MetalSd,MetalSd,0,815,815,GasA,Y,SBrkr,815,875,1690,0,0,1,0,3,1,7,1,225,Y,7,2006,ConLw,144000
